mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b,match_type
1049913,amanuel primary clinic,oromia,dnfIAXpkwiE,amanuel primary clinic,oromia,0.8010995388031006,amanuel primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,amanuel primary clinic region:oromia zone:Buno Bedele ZHD,confirmed
1049913,amanuel primary clinic,oromia,L6jeD5QdYRJ,amanuel primary clinic,oromia,0.8154700994491577,amanuel primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,amanuel primary clinic region:oromia zone:East Wellega ZHD,confirmed
1049913,amanuel primary clinic,oromia,aJTxIFdtPuo,amanuel primary clinic,oromia,0.8313727974891663,amanuel primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,amanuel primary clinic region:oromia zone:Guji ZHD,confirmed
1049913,amanuel primary clinic,oromia,WW20quZa78N,amanuel 2nd primary clinic,oromia,0.8376173377037048,amanuel primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,amanuel 2nd primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1049913,amanuel primary clinic,oromia,XjdmFRNWzXY,amanuel primary clinic,oromia,0.8426805734634399,amanuel primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,amanuel primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1049913,amanuel primary clinic,oromia,iuTxgo2YEAL,amanuel primary clinic,oromia,0.8426805734634399,amanuel primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,amanuel primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1049915,rohobot primary clinic,oromia,zVnmjXLz7Ye,rohobot primary clinic,oromia,0.8084197640419006,rohobot primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,rohobot primary clinic region:oromia zone:Bale ZHD,confirmed
1049915,rohobot primary clinic,oromia,aNDEcVX9IEt,rohobot primary clinic,oromia,0.8102797865867615,rohobot primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,rohobot primary clinic region:oromia zone:Borena ZHD,confirmed
1049915,rohobot primary clinic,oromia,iOZQ8LETGd6,rohoboti primary,oromia,0.808536171913147,rohobot primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,rohoboti primary region:oromia zone:West Guji ZHD,confirmed
1049915,rohobot primary clinic,oromia,krnzYQLn19w,rehobot primary clinic,oromia,0.8325291872024536,rohobot primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,rehobot primary clinic region:oromia zone:West Guji ZHD,confirmed
1049915,rohobot primary clinic,oromia,GK3vrDbfbB7,rohobot primary clinic,oromia,0.8449938893318176,rohobot primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,rohobot primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1049918,ebise primary clinic,oromia,tTXL2bqQVPb,ebise primary clinic,oromia,0.8519389629364014,ebise primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,ebise primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1049922,galawo primary clinic,oromia,bVF7CFTQMi4,galaho primary clinic,oromia,0.8062868714332581,galawo primary clinic woreda:Guliso region:oromia zone:West Wollega Zone,galaho primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1049934,sherkole drug store,benishangul gumuz,A7VER95IMZZ,sherkole cluster phcu,benishangul gumuz,0.8048911690711975,sherkole drug store woreda:Sherkole Woreda region:benishangul gumuz zone:Assosa Zone,sherkole cluster phcu region:benishangul gumuz zone:Assosa ZHD,confirmed
1049934,sherkole drug store,benishangul gumuz,DpivdRgSg0J,sherkole phcu,benishangul gumuz,0.8144215941429138,sherkole drug store woreda:Sherkole Woreda region:benishangul gumuz zone:Assosa Zone,sherkole phcu region:benishangul gumuz zone:Assosa ZHD,confirmed
1049935,elishaday drug store,benishangul gumuz,jEfZmH2gXzA,elishaday medium clinic,benishangul gumuz,0.8093110918998718,elishaday drug store woreda:Bulen Woreda region:benishangul gumuz zone:Metekel Zone,elishaday medium clinic region:benishangul gumuz zone:Metekel ZHD,confirmed
1049944,menge drug store,benishangul gumuz,jPikbVjcrxl,menge phcu,benishangul gumuz,0.803276777267456,menge drug store woreda:Menge Woreda region:benishangul gumuz zone:Assosa Zone,menge phcu region:benishangul gumuz zone:Assosa ZHD,confirmed
1050173,abdi bori primary clinic,oromia,lEXvArQdOeK,abdi boru primary clinic,oromia,0.8064597845077515,abdi bori primary clinic woreda:Mene Sibu region:oromia zone:West Wollega Zone,abdi boru primary clinic region:oromia zone:East Hararge ZHD,confirmed
1050173,abdi bori primary clinic,oromia,zG8PEJvi3fg,abdi bori primary clinic,oromia,0.8036991357803345,abdi bori primary clinic woreda:Mene Sibu region:oromia zone:West Wollega Zone,abdi bori primary clinic region:oromia zone:Kelem Wellega  ZHD,confirmed
1050173,abdi bori primary clinic,oromia,le985Djz8ZH,abdi boru lower primary clinic,oromia,0.8297622203826904,abdi bori primary clinic woreda:Mene Sibu region:oromia zone:West Wollega Zone,abdi boru lower primary clinic region:oromia zone:West Hararge ZHD,confirmed
1050173,abdi bori primary clinic,oromia,f9dRHxYDzjk,abdi bori primary clinic,oromia,0.8528842926025391,abdi bori primary clinic woreda:Mene Sibu region:oromia zone:West Wollega Zone,abdi bori primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1050221,urji badosi primary clinic,oromia,jrFMSoLajMq,urjii primary clinic,oromia,0.8019632697105408,urji badosi primary clinic woreda:Nedjo Rural region:oromia zone:West Wollega Zone,urjii primary clinic region:oromia zone:West Hararge ZHD,confirmed
1050295,urji primary clinic,oromia,nf4E2awGDA5,urji primary clinic,oromia,0.8054296374320984,urji primary clinic woreda:Nole Kaba region:oromia zone:West Wollega Zone,urji primary clinic region:oromia zone:Arsi ZHD,confirmed
1050295,urji primary clinic,oromia,jrFMSoLajMq,urjii primary clinic,oromia,0.8449788689613342,urji primary clinic woreda:Nole Kaba region:oromia zone:West Wollega Zone,urjii primary clinic region:oromia zone:West Hararge ZHD,confirmed
1050329,abdisa primary clinic,oromia,OxUsCkouf8Q,abdisa junior primary clinic,oromia,0.8121606111526489,abdisa primary clinic woreda:Nole Kaba region:oromia zone:West Wollega Zone,abdisa junior primary clinic region:oromia zone:East Hararge ZHD,confirmed
1050329,abdisa primary clinic,oromia,IXO7iErbmfF,abdisa primary clinic,oromia,0.8468592762947083,abdisa primary clinic woreda:Nole Kaba region:oromia zone:West Wollega Zone,abdisa primary clinic region:oromia zone:West Guji ZHD,confirmed
1050486,gada primary clinic,oromia,VkSI48vo3EZ,gada primary clinic,oromia,0.8117573857307434,gada primary clinic woreda:Qondala region:oromia zone:West Wollega Zone,gada primary clinic region:oromia zone:East Hararge ZHD,confirmed
1050486,gada primary clinic,oromia,tI6vVkgbHdT,gada primary clinic,oromia,0.8409861922264099,gada primary clinic woreda:Qondala region:oromia zone:West Wollega Zone,gada primary clinic region:oromia zone:West Shewa  ZHD,confirmed
1050528,jitu primary clinic,oromia,dQ02RlFhCc2,jitu primary clinic,oromia,0.8365494012832642,jitu primary clinic woreda:Qondala region:oromia zone:West Wollega Zone,jitu primary clinic region:oromia zone:West Shewa  ZHD,confirmed
1050605,abdi bori primary clinic,oromia,le985Djz8ZH,abdi boru lower primary clinic,oromia,0.8234039545059204,abdi bori primary clinic woreda:Qondala region:oromia zone:West Wollega Zone,abdi boru lower primary clinic region:oromia zone:West Hararge ZHD,confirmed
1050605,abdi bori primary clinic,oromia,f9dRHxYDzjk,abdi bori primary clinic,oromia,0.8454630970954895,abdi bori primary clinic woreda:Qondala region:oromia zone:West Wollega Zone,abdi bori primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1050784,koket primary clinic,oromia,d6jIRE0LaGE,koket primary clinic,oromia,0.8355252146720886,koket primary clinic woreda:Seyo Nole region:oromia zone:West Wollega Zone,koket primary clinic region:oromia zone:West Arsi ZHD,confirmed
1050784,koket primary clinic,oromia,fMPuCRRyMiy,koket primary clinic,oromia,0.8302640914916992,koket primary clinic woreda:Seyo Nole region:oromia zone:West Wollega Zone,koket primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1050784,koket primary clinic,oromia,D8jdLopgzLv,koket primary clinic,oromia,0.8302640914916992,koket primary clinic woreda:Seyo Nole region:oromia zone:West Wollega Zone,koket primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1051076,gachi gelel health post,oromia,eGPW4cWIGAo,gachi gelel health post,oromia,0.8297151923179626,gachi gelel health post woreda:Gimbi Rural region:oromia zone:West Wollega Zone,gachi gelel health post region:oromia zone:West Wellega  ZHD,confirmed
1051088,lelisa serit health post,oromia,Zf4eulxayYq,lelisa seriti health post,oromia,0.8070968389511108,lelisa serit health post woreda:Gimbi Rural region:oromia zone:West Wollega Zone,lelisa seriti health post region:oromia zone:West Wellega  ZHD,confirmed
1051322,maru health post,oromia,JIGaJKPEWau,maru health post,oromia,0.8087136149406433,maru health post woreda:Guliso region:oromia zone:West Wollega Zone,maru health post region:oromia zone:North Shewa  ZHD,confirmed
1052739,muka arba kinga health post,oromia,H5M3Xygvol6,muka arba kinga health post,oromia,0.8613865375518799,muka arba kinga health post woreda:Mene Sibu region:oromia zone:West Wollega Zone,muka arba kinga health post region:oromia zone:West Wellega  ZHD,confirmed
1052798,sombo dora health post,oromia,U7ZXMcjS7Kc,sombo dora health post,oromia,0.8449883460998535,sombo dora health post woreda:Nedjo Rural region:oromia zone:West Wollega Zone,sombo dora health post region:oromia zone:West Wellega  ZHD,confirmed
1052826,adis limat health post,oromia,TiGXoLi6G6B,addis limat health post,oromia,0.8166358470916748,adis limat health post woreda:Limu Kosa region:oromia zone:Jimma Zone,addis limat health post region:oromia zone:Jimma ZHD,confirmed
1052839,shimela ilu health post,oromia,ax3USPVzQiW,shimela ilu health post,oromia,0.8485788702964783,shimela ilu health post woreda:Nole Kaba region:oromia zone:West Wollega Zone,shimela ilu health post region:oromia zone:West Wellega  ZHD,confirmed
1052840,siba badosi health post,oromia,pAeqwcNfZn4,siba badosi health post,oromia,0.8542744517326355,siba badosi health post woreda:Nole Kaba region:oromia zone:West Wollega Zone,siba badosi health post region:oromia zone:West Wellega  ZHD,confirmed
1052841,siba silase health post,oromia,oDG1jVhVS14,siba silase health post,oromia,0.866152822971344,siba silase health post woreda:Nole Kaba region:oromia zone:West Wollega Zone,siba silase health post region:oromia zone:West Wellega  ZHD,confirmed
1052843,siba kopi health post,oromia,pZN55FB8QUa,siba kopi health post,oromia,0.8696116209030151,siba kopi health post woreda:Nole Kaba region:oromia zone:West Wollega Zone,siba kopi health post region:oromia zone:West Wellega  ZHD,confirmed
1052845,siba dalo health post,oromia,O7cdXp98g6Y,siba dalo health post,oromia,0.8612018823623657,siba dalo health post woreda:Nole Kaba region:oromia zone:West Wollega Zone,siba dalo health post region:oromia zone:West Wellega  ZHD,confirmed
1052889,felfili gelan health post,oromia,Q6lOuslW9lM,felfeli gelan health post,oromia,0.8229966759681702,felfili gelan health post woreda:Seyo Nole region:oromia zone:West Wollega Zone,felfeli gelan health post region:oromia zone:West Wellega  ZHD,confirmed
1053000,amanuel drug store,oromia,dnfIAXpkwiE,amanuel primary clinic,oromia,0.8177849650382996,amanuel drug store woreda:Bedele Town region:oromia zone:Buno Bedele Zone,amanuel primary clinic region:oromia zone:Buno Bedele ZHD,confirmed
1053011,boru medium clinic,oromia,kbv7sqOrHL5,boru medium clinic,oromia,0.8528590202331543,boru medium clinic woreda:Dera Town region:oromia zone:Arsi zone,boru medium clinic region:oromia zone:Arsi ZHD,confirmed
1053011,boru medium clinic,oromia,F8EX0YPiJE5,boru primary clinic,oromia,0.8071900606155396,boru medium clinic woreda:Dera Town region:oromia zone:Arsi zone,boru primary clinic region:oromia zone:Arsi ZHD,confirmed
1053025,meda walabu medium clinic,oromia,rS1T7QSY0hH,meda walabu medium clinic,oromia,0.8561825156211853,meda walabu medium clinic woreda:Bokeji Town region:oromia zone:Arsi zone,meda walabu medium clinic region:oromia zone:West Arsi ZHD,confirmed
1053245,silallo medium clinic branch # 2,afar,y1UmrKILoro,silallo #2 medium clinic,afar,0.8496065735816956,silallo medium clinic branch # 2 woreda:Semera Logia City Administration region:afar zone:Zone 1,silallo #2 medium clinic region:afar zone:Zone 1 ZHD,confirmed
1053867,al fathi medium clinic,somali,SwLVSPq0yjc,al fatahi medium clinic,somali,0.8455016613006592,al fathi medium clinic woreda:Jigjiga Town region:somali zone:Fafan,al fatahi medium clinic region:somali zone:Fafan ZHD,confirmed
1053867,al fathi medium clinic,somali,ANdHQMDKKix,al fathi m clinic,somali,0.808778703212738,al fathi medium clinic woreda:Jigjiga Town region:somali zone:Fafan,al fathi m clinic region:somali zone:Fafan ZHD,confirmed
1053868,puntland medium clinic,somali,Sj30HCujRpQ,puntland m clinic,somali,0.8207170367240906,puntland medium clinic woreda:Jigjiga Town region:somali zone:Fafan,puntland m clinic region:somali zone:Fafan ZHD,confirmed
1053922,moge primary clinic,somali,FekPoZXcil5,moge primary clinic,somali,0.8672165274620056,moge primary clinic woreda:Dekasuftu region:somali zone:Liben,moge primary clinic region:somali zone:Liben ZHD,confirmed
1054409,06 health post,somali,jgWeES6ygPy,05kebele health post,somali,0.8189963698387146,06 health post woreda:Jigjiga Town region:somali zone:Fafan,05kebele health post region:somali zone:Fafan ZHD,confirmed
1054419,07 health post,somali,IPZrLbB98Z9,06kebele health post,somali,0.8088758587837219,07 health post woreda:Jigjiga Town region:somali zone:Fafan,06kebele health post region:somali zone:Fafan ZHD,confirmed
1054419,07 health post,somali,vsnN2M7NDdK,07 kebele health post,somali,0.8034761548042297,07 health post woreda:Jigjiga Town region:somali zone:Fafan,07 kebele health post region:somali zone:Fafan ZHD,confirmed
1054420,08 health post,somali,WatKr1wqt06,08 kebele health post,somali,0.8082864880561829,08 health post woreda:Jigjiga Town region:somali zone:Fafan,08 kebele health post region:somali zone:Fafan ZHD,confirmed
1054550,udugweyne health post,somali,wCvQq3ghHSH,udubwayne health post,somali,0.8117966651916504,udugweyne health post woreda:Aw-barre region:somali zone:Fafan,udubwayne health post region:somali zone:Fafan ZHD,confirmed
1054662,harshin health center,somali,Zt5Ao4HbyA1,harshin phcu,somali,0.8047817945480347,harshin health center woreda:Harshin region:somali zone:Fafan,harshin phcu region:somali zone:Fafan ZHD,confirmed
1054702,kurtumalay health post,somali,sCksNnm4Voy,kurtimalay health post,somali,0.8522444367408752,kurtumalay health post woreda:Harshin region:somali zone:Fafan,kurtimalay health post region:somali zone:Fafan ZHD,confirmed
1054711,sarir health post,somali,WS9WJVL0ehY,sariir health post,somali,0.8256559371948242,sarir health post woreda:Harshin region:somali zone:Fafan,sariir health post region:somali zone:Fafan ZHD,confirmed
1054714,makanis health post,somali,WrhdIbyTKAV,makaniis health post,somali,0.8494576811790466,makanis health post woreda:Tuliguled region:somali zone:Fafan,makaniis health post region:somali zone:Fafan ZHD,confirmed
1054714,makanis health post,somali,NEdfdF57mjw,makaniis health post,somali,0.8494576811790466,makanis health post woreda:Tuliguled region:somali zone:Fafan,makaniis health post region:somali zone:Fafan ZHD,confirmed
1054771,lander health post,somali,E072HsZXtkb,landher health post,somali,0.8041691184043884,lander health post woreda:Marsin region:somali zone:Korahay,landher health post region:somali zone:Korahay ZHD,confirmed
1054784,dhure health post,somali,vKa1rLWKoQ3,dhure phcu,somali,0.8935563564300537,dhure health post region:somali zone:Korahay,dhure phcu region:somali zone:Korahay ZHD,confirmed
1054786,ismoday health post,somali,cxo7V3yDhZK,ismodey health post,somali,0.8139780759811401,ismoday health post woreda:Goglo region:somali zone:Korahay,ismodey health post region:somali zone:Korahay ZHD,confirmed
1054789,gabrada hidhan health post,somali,zIqu6ljB1Xo,gabrada xidhan health post,somali,0.9374727010726929,gabrada hidhan health post region:somali zone:Korahay,gabrada xidhan health post region:somali zone:Korahay ZHD,confirmed
1054820,rab rab health post,somali,ZvRdCIGy1Nz,rabrab kebele health post,somali,0.8509309887886047,rab rab health post woreda:Dhoboweyn region:somali zone:Korahay,rabrab kebele health post region:somali zone:Korahay ZHD,confirmed
1054848,qalan qalay health post,somali,nAX8w0dm4vl,qalanqaley health post,somali,0.8363415002822876,qalan qalay health post woreda:El-Ogaden region:somali zone:Korahay,qalanqaley health post region:somali zone:Korahay ZHD,confirmed
1054858,dalanbiya health post,somali,svxJ2sZXGgB,dalanbiyo health post,somali,0.8455020189285278,dalanbiya health post woreda:Shilabo region:somali zone:Korahay,dalanbiyo health post region:somali zone:Korahay ZHD,confirmed
1054859,laba bar health post,somali,oevRbhnOiGp,laba haar health post,somali,0.8587223291397095,laba bar health post region:somali zone:Korahay,laba haar health post region:somali zone:Erar ZHD,confirmed
