mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,match_source
1060762,Gediaro Health Post,Afar Region,R0XI2oz5VFO,Gediaro Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060764,Waydoleli Health Post,Afar Region,pkC1C2kgSKX,Waydoleli Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060765,Sidehafagi Health Post,Afar Region,q6vuyYtqFYv,Sidhafagi Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060766,Halaidegi Health Post,Afar Region,nxeks7Obblz,Halaidegi Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060767,Kurkura Health Post,Afar Region,ew1Sbbi6WTP,Kurkura Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060769,Kelat Health Post,Afar Region,Bni3uy7NIX9,Kelate Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060770,Hasoba Health Post,Afar Region,QoGNa82fukM,Hasobo Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060771,Urafita Health Post,Afar Region,uP2Gplo8tO1,urafita Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060772,Hanledebe Health Post,Afar Region,tzUfNulMC5R,Hanledebe Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060773,Gelsa Health Post,Afar Region,t0qkduBsFog,Gelsa Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060774,Yegile Health Post,Afar Region,qPuANQv6cja,Yegile Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060775,Geleiladura Health Post,Afar Region,nYn8hPWQ2B6,Geleiladura Healt Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060776,Gebeyabora Health Post,Afar Region,hGRJVqa9c13,Gebeyabora Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060777,Keberytu Health Post,Afar Region,pEMt1wrTtYY,Keberytu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060781,Burtely Health Post ,Afar Region,IqqTdLqMCeb,Burtely Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060786,Derebto Health Post,Afar Region,sYnVp5qinlW,Derebto Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060787,Burka Health Post,Afar Region,XLLUilsTllQ,Burka Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060788,Hengeg Health Post,Afar Region,rRTfqVNhZIH,Hangeg Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060789,Mereburi Health Post,Afar Region,O1By0CKBgmR,Merburi Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060791,Kal Dental Specialty Clinic,Addis Ababa City Administration,k2230RdGFRz,Qale Special Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1060792,Lebu Star Internal Pediatric And OBGYN Specialty Center,Addis Ababa City Administration,gfnY2UBR4nl,"Lebu Star Internal, Penediatric, Obgyn Special Clinic",Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1060797,Dr Lemlem No_1 Speciality Dental Clinic,Addis Ababa City Administration,fQSw1vRi7Tv,Dr Lemlem No. 2 Special Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1060798,Doctor Fiseha Medium Dental Clinic,Addis Ababa City Administration,ox8wIarwGfk,Dr Fesha Medium Denetal Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1060806,1st Badule Health Post,Afar Region,eWAWoLlvQSO,1st Badule Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060811,Gokaya Health Post,Benishangul-Gumuz Region,jOORHuYaHM4,Gokaya  Health Post,Benishangul Gumuz Regional Health Bureau,1.0,existing_dhis2_id
1060818,Tutle Health Post,Afar Region,ha5RrA2DFhu,Tutle Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060820,Rabeynasaganto Health Post,Afar Region,s7Yb4pFC8az,Rabeynasaganto Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060826,Meteka Health Post,Afar Region,ZXnHB7ax59S,Meteka Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1060920,Genja Health Center,South West Ethiopia Region,bBHP6fE2hoE,Genja Health Center,SWE Regional Health Bureau,1.0,existing_dhis2_id
1060922,Mizan Health Center,South West Ethiopia Region,ZeosCZJnbn3,Mizan Health Center,SWE Regional Health Bureau,1.0,existing_dhis2_id
1060927,Siz Primary Hospital,South West Ethiopia Region,UutbFs1Vx2o,Siz Primary Hospital,SWE Regional Health Bureau,1.0,existing_dhis2_id
1060931,Homi Hane Health Post,Oromia Region,BiXA98HA0yj,Homi Hane Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060932,Koro Kersa Health Post,Oromia Region,jbbS27rezO9,Koro Kersa Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060933,Mugno Basharu Health Post,Oromia Region,spm9jHjj98U,Mugno Basharu Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060937,Tarkanfata Gibe Health Post,Oromia Region,omEe3d5VNdR,Terkanfeta Gibe Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060938,Toke Lamani Health Post,Oromia Region,R4KFGQrPnb0,Toke Lamanni Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060943,Waldo Hine Health Post,Oromia Region,Vw3VPdpKauz,Waldo Hine Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060945,Daka Bora Health Post,Oromia Region,AoZ9LuFjisl,Daka Bora Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060946,Damotu Health Post,Oromia Region,fDFEk2XOPtu,Damotu Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060948,Dibu Health Post,Oromia Region,xUO9r7Gg0mV,Dibu Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060949,Dada Galan Health Post,Oromia Region,Mt1nQrQtHHH,Dada Galan Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060956,Emala Dawe-Ajo Health Post,Oromia Region,WYgTcjYCMdt,Imala Dawe-Ajo Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060959,Ginbi Bila Health Post,Oromia Region,ekKvjfiDD13,Ginbi Bila Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060962,Gulit Health Post,Oromia Region,l3IsXNMJuq5,Gulit Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060963,Dr.Abdurrahman Speciality Clinic,Addis Ababa City Administration,X59hxghcZ8Q,Dr Abduraman Specality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1060964,Haderesa Bila Health Post,Oromia Region,B6BRAc7912i,Haderesa Bila Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060966,Hagamsa Daso Health Post,Oromia Region,xdWD7p43WCZ,Hagamsa Daso Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060967,Hidi Health Post,Oromia Region,WtzeonfPvPq,Hidi Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060968,Hora Health Post,Oromia Region,tQovIoek16n,Hora Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060969,Kile Berodo Health Post,Oromia Region,zMdH4olIVsk,Kile Berodo Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060970,Kimoye Health Post,Oromia Region,pFgqjjjgTHy,Kimoye Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060971,Kusaye Health Post,Oromia Region,O9gqzt6lmzt,Kusaye Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060972,Kolba Ancabi Health Post,Oromia Region,F0mcK7QAQg0,Kolba Ancabi Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060974,Lankisa Health Post,Oromia Region,BqsedIRuBGs,Lankisa Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060976,Kucho Gamo Health Post,Oromia Region,sAGjBV56B5O,Kuco Gamo Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060977,Liti Mado Health Post,Oromia Region,SpVxIYHCm9G,Liti Mado Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060978,Sire Goli Health Post,Oromia Region,MHSXyOFm4sW,Goli Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060979,Telbo Health Post,Oromia Region,nAO2pgPa74Y,Telbo Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060980,Tuka Health Post,Oromia Region,EvaYUsGdPUg,Tuka Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060982,Tulu Korma Health Post,Oromia Region,UYUNi3qah5g,Tulu Korma Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060985,Toke Abuye Health Post,Oromia Region,OVx91qj09fD,Toke Abuye Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060986,Soliyana Medium Clinic,Addis Ababa City Administration,kwoaT1yHa1b,Soliana Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1060987,Arebsa Health Post,Oromia Region,bckX5EvwsR8,Arebsa Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060988,Zowi Medium Clinic,Addis Ababa City Administration,XJ0UCBJ1kiz,Zowi Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1060990,Gaba Jimata Health Post,Oromia Region,pw9cPxQWP5A,Gaba Jimata Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060991,Endode Health Post,Oromia Region,XNlwmmhzBZM,Indode Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060997,Danisa Tenko Health post,Oromia Region,sgoVSAF5524,Danisa Tenko Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1060998,Dega Egu Health post,Oromia Region,L4jNXHXrKEn,Dega Egu Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061000,Fincha Godeti Health post,Oromia Region,EiyqUu3KG3D,Fincha Godeti Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061008,Gare Kora Health post,Oromia Region,InMKzUi5QjJ,Gare Kora Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061010,Golole Kiltu Health post,Oromia Region,z6VDPjnoceJ,Golole Kiltu Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061016,Raey Medical Medium clinic,Addis Ababa City Administration,hVEogWrUM3W,Raey Medium,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1061017,Jemjem Legebato Health post,Oromia Region,I40D7qhmTK2,Jemjem Legebato Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061018,Kela Embirtu Health post,Oromia Region,tACM9rh2l9H,Kela Embirtu Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061022,Keta Adode Health post,Oromia Region,SWZPXnc1v0h,Keta Andode Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061024,Koriso Odo Guba Health post,Oromia Region,qZ3wEt68kVY,Koriso Odo Guba Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061028,Rare Suku Health post,Oromia Region,u0HueDh4mE4,Rare Suku Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061029,Sarewa Debisa Health post,Oromia Region,o9h7oVKrxy4,Sarewa Debisa Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061031,Sembo Goro Health post,Oromia Region,GPxtV3VmIGB,Sembo Goro Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061036,Daba Medelalim Health Post,Oromia Region,EtZ9c4zqfgJ,Daba Medelalim Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061040,2nd Badule Health Post,Afar Region,hDJS1sXI24O,2st Badule Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061043,Feregefage Health Post,Afar Region,hl9RPST7qI7,Feregefage Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061045,Buli Health Post,Afar Region,S7kZbKbfukp,Bilu Health post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061054,Degagle Health Post,Afar Region,sksRLjk0x1e,Degagle Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061058,Kufoburur Health Post,Afar Region,gFbSSf1eoth,Kufoburur Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061064,Elbase Health Post,Afar Region,Y3sgqaQsJsk,Elbase Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061068,Merto Health Post,Afar Region,Ym53hlUj7BQ,Merto Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061072,Angalal Health Post,Afar Region,OXMWSC6ZplR,Angalal Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061084,Lenca Health Post,Oromia Region,zcSjwU0mqYL,Lenca Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061085,Malka Naga Dambal Health Post,Oromia Region,J0SZPx2UYED,Malka Naga Dambi Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061087,Dire Bareda Health Post,Oromia Region,sw5WjFfDSlg,Dire Bareda Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061089,Falicha Health Post,Oromia Region,DiLZwHTIKZ1,Falicha Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061091,Giche Health Post,Oromia Region,S1VL9cLtQx9,Giche Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061092,Meleke Dera Health Post,Oromia Region,urLu5JRPlBx,Meleke Dera Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061094,Goso Mekeil Health Post,Oromia Region,ziK4uI6E1Yl,Goso Mekeil Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061095,Haro Primary Clinic,Benishangul-Gumuz Region,e8vmPL3z3eV,Haro Primary Clinic,Benishangul Gumuz Regional Health Bureau,1.0,existing_dhis2_id
1061096,Tulu Dimtu Health Post,Oromia Region,DD9JvjUDTLo,Nega File Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061097,Gute Sado Health Post,Oromia Region,dLY8LlhgW3u,Gute Sado Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061099,Haro Tufticha Health Post,Oromia Region,f4MTBAgJ9ZW,Haro Tuftich Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061100,Tamayi Health Post,Oromia Region,ZgCPwaKfJAT,Tamayi Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061101,Hidhabu Sandi Health Post,Oromia Region,yz7P2JwFzl9,Hidhabu Sandi Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061102,Itisa Koye Health Post,Oromia Region,A5x2CfccGYh,Itisa Koye Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061103,Toke Arfenjo Health Post,Oromia Region,XrsywsR8ej8,Toke Arfengo Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061104,Jirma Korpesa Health Post,Oromia Region,nyHZnoOjvHK,Jirma Korpesa Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061105,Sato Lukku Health Post,Oromia Region,mavAbyC8TyG,Saxo Lukku Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061106,Toke Meti Health Post,Oromia Region,jaeRLBa0iqJ,Toke Meti Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061107,Sinani Luku Health Post,Oromia Region,fCkzOFUmKkA,Sinani Luku Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061108,Ula Lankisa Health Post,Oromia Region,nu7483ctEqR,Ula Lankisa Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061109,Sombo Chitu Health Post,Oromia Region,JSwOC0fGhrH,Sombo Chitu Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061110,Wajira Health Post,Oromia Region,XIVyjeOErt6,Wajira Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061120,Tosagni Gafare Health Post,Oromia Region,UFxxvyQ4OpI,Tosagni Gafare Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061121,Dambi Health Post,Oromia Region,nWc16BDj09C,Dambi Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061124,Damota Health Post,Oromia Region,LwUy7hoddwC,Damota Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061125,Emboro Health Post,Oromia Region,egMNasrUfCw,Imboro Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061126,Galma Warabbo Health Post,Oromia Region,Wuwdc8l6cu0,Galmo Warabbo Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061127,Lalu Haru Health Post,Oromia Region,qYDcW3biuat,Lalu Haru Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061133,Hallo Dinki Health Post,Oromia Region,ML7QCUDzigB,Hallo Dinki Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061134,Dokonu Sire Health post,Oromia Region,J7NXJNTPtaW,Dokonu Sire Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061135,Hillo Health Post,Oromia Region,cbS3jo9yflc,Hillo Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061137,Ereri Kenjo Health post,Oromia Region,FSsDmsYBb6K,Ereri Kengo Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061138,Hullugeta Kerayu Health Post,Oromia Region,NLPKX9NQQsm,Hullugeta Kerayu Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061139,Hurumu Gabrel Health Post,Oromia Region,oIUEpffySYJ,Hurumu Gabrel Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061140,Gartoke Health post,Oromia Region,TN6ensA8jE0,Gartoke Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061141,Hurumu Jibat Health Post,Oromia Region,kEw5GxfrBx7,Hurumu Jebat Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061152,Enat Primary Clinic,Benishangul-Gumuz Region,AFhr4gPuIae,Enat Primary Clinic,Benishangul Gumuz Regional Health Bureau,1.0,existing_dhis2_id
1061155,Muluken Primary Clinic,Benishangul-Gumuz Region,Uza1Hwc6FhW,Muluken Primary Clinic,Benishangul Gumuz Regional Health Bureau,1.0,existing_dhis2_id
1061177,Hidase Drug Store ,Benishangul-Gumuz Region,D6Rd6NgVo2O,Zemzem Primary Clinic,Benishangul Gumuz Regional Health Bureau,1.0,existing_dhis2_id
1061185,Gedam Primary Clinic,South West Ethiopia Region,E3ELrT6JqYh,Gedam Health Post,SWE Regional Health Bureau,1.0,existing_dhis2_id
1061188, Gdeila Health Post,Afar Region,aNkCWYwHKM2,Gdeila Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061191,Rukubdora Health Post,Afar Region,Oj4XpB1nher,Rukubdora Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061193,Abahido Health Post,Afar Region,SJO0tlaIIb3,Abahido Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061194,Dire Health Post,Afar Region,jX8EpvkGwX9,Dire Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061195,Gasorri Health Post,Afar Region,oZIykE5M8mD,Gasorri Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061197,Kedabura Health Post,Afar Region,QVGm6dAjpnp,Kedabura Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061199,Gerbohaf Health Post,Afar Region,T24snvobklf,Gerbohaf Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061200,Asbehary Health Post,Afar Region,bqt4zn4a5IK,Asbehary Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061201,Dabel Health Post,Afar Region,diWscbP2Rmv,Dabel Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061202,Harsimerydora Health Post,Afar Region,tjnjL9QjgRP,Harsimerydora Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061204,Hidelu Health Post,Afar Region,OC3E24E86DZ,Hidelu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061205,Lekora Health Post,Afar Region,zG1mELwfkQt,Lekora Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1061209,Dinta-Abka Health Post,Somali Region,bke4TiDbFfa,Dhintacabka,Somali Regional Health Bureau,1.0,existing_dhis2_id
1061210,Darasalam Health Post,Somali Region,rZbrcPYtVBS,Darasam,Somali Regional Health Bureau,1.0,existing_dhis2_id
1061233,Gago Osole Health post,Oromia Region,od6VXoPfczU,Gago Sole Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061235,Garbi Gole Health post,Oromia Region,ZeoJKCxL3hR,Garbi Gole Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061237,Goro Dokonu Health post,Oromia Region,G4yt2wQ4sDP,Goro Dokonu Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061238,Goro Furto Health post,Oromia Region,xGAJobohJqm,Goro Furto Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1061273,Bole 17 Health Center,Addis Ababa City Administration,S1tKpOCP6Hr,Bole 17/Bole Health Center,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1061275,Markala Basic Health Post,South Ethiopia Region,Fp47e46Kfgq,Markela Health Post (Merged),SNNP Regional Health Bureau,1.0,existing_dhis2_id
1061276,Markala Health Center,South Ethiopia Region,FUJrUu5zevB,Markala Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1061278,Mashera Yista Health Center,South Ethiopia Region,sDu0fFYCIgY,Mashera Yista Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1061279,Hurumu Korke Health Post,Oromia Region,FXGzSQHmYny,Hurumu Korke Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
