,,name_exact,name_levenshtein,name_jaro_winkler,name_cosine,region_exact,feature_sum,feature_mean
221,8230,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
221,8320,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
222,8500,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
223,8262,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
223,8419,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
225,8225,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
225,8440,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
225,8441,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
226,8366,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
226,8647,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
226,8761,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
226,8776,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
227,8762,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
229,2977,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
229,3165,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
229,5765,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
231,8228,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
231,8229,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
231,8471,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
232,3862,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
232,3871,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
233,5132,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
235,4367,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
235,5505,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
236,3767,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
236,4031,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
236,4427,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
236,4428,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
236,5125,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
236,5471,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
238,3072,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
240,3595,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
240,3676,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
241,4151,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
241,4426,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
241,4613,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
241,5049,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
241,5560,0,0.0,1.0,1.0,1,3.0,1.0
241,5561,0,0.0,1.0,1.0,1,3.0,1.0
241,5565,0,0.0,1.0,1.0,1,3.0,1.0
241,5742,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
241,5743,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
242,8407,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
242,8757,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
243,4421,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
244,3653,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
244,3817,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
245,3303,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
245,4013,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
245,5379,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
245,5508,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
246,2870,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
246,3155,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
246,3499,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
246,4838,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
247,3577,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
247,3864,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
247,3865,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
247,3866,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
247,5332,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
247,5508,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
249,3056,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
249,3084,0,0.0,1.0,1.0,1,3.0,1.0
250,3579,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
251,8180,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
251,8227,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
251,8251,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
251,8512,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
252,4573,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
252,5133,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
255,8415,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
255,8781,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
256,8522,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
257,8785,0,0.0,1.0,1.0,1,3.0,1.0
257,8786,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
258,8771,0,0.0,1.0,1.0,1,3.0,1.0
260,4513,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
260,5218,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
260,5793,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
260,5932,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
261,4015,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
261,5134,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
261,5136,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
263,8520,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
263,8521,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
264,4887,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
264,4956,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
264,4959,0,0.0,1.0,1.0,1,3.0,1.0
265,5130,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
267,6095,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
270,3879,0,1.0,1.0,0.0,1,3.0,1.0
270,4115,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
270,4213,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
270,4318,0,1.0,1.0,0.0,1,3.0,1.0
270,4408,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
271,4408,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
271,4495,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
271,5773,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
271,5775,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
272,8305,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
272,8465,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
274,4393,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
274,5058,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
276,8634,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
276,8636,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
277,4002,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
277,5736,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
278,3911,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
279,4408,0,1.0,1.0,0.0,1,3.0,1.0
279,4495,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
279,5773,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
280,5191,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
280,5216,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
281,8500,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
283,3562,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
283,4768,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
283,4890,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
283,4891,0,1.0,1.0,0.0,1,3.0,1.0
283,4895,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
283,4896,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
283,5933,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
286,4163,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
287,3169,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
287,3170,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
287,3513,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
287,3701,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
287,4064,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
287,4484,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
287,4885,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
287,4906,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
287,5474,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
287,5940,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
288,8509,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
289,8522,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
290,8305,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
290,8465,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
290,8788,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
292,3898,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
292,4113,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
293,8087,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
293,8571,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
293,8708,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
294,7938,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
294,8021,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
294,8026,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
295,4251,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
295,5526,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
296,3218,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
296,3417,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
296,4665,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
296,4892,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
296,5059,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
303,8305,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
303,8465,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
304,3524,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
304,3908,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
304,5784,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
305,8467,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
306,8487,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
308,8190,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
308,8412,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
309,8669,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
310,8623,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
311,3239,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
311,3394,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
311,4541,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
312,8433,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
312,8434,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
314,3580,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
314,4154,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
314,4241,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
314,5702,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
315,8233,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
315,8414,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
315,8643,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
315,8703,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
316,3321,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
317,2839,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
317,4582,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
318,3894,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
318,5139,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
318,5140,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
318,5623,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
319,4091,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
319,4404,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
320,8233,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
320,8414,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
320,8643,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
320,8703,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
322,5127,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
323,3367,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
323,4404,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
323,5554,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
324,3235,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
324,3259,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
324,3260,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
324,3546,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
324,3974,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
324,5219,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
324,5300,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
324,5301,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
324,5323,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
324,5433,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
324,5650,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
324,5838,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
325,8681,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
326,4104,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
326,4321,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
326,4323,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
326,4618,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
326,4619,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
326,4632,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
326,4634,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
326,4635,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
326,4636,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
327,5805,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
328,2883,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
328,3912,0,1.0,1.0,0.0,1,3.0,1.0
328,3913,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
328,4461,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
328,4933,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
328,5666,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
329,3240,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
329,3241,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
329,3394,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
329,4116,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
330,2971,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
330,5850,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
332,3592,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
332,3606,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
333,3593,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
333,3812,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
333,4620,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
333,5221,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
334,2988,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
334,3593,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
334,3667,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
334,3728,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
334,5221,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
335,3580,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
335,4154,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
335,4241,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
335,5702,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
336,3581,0,1.0,1.0,0.0,1,3.0,1.0
336,4155,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
336,4977,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
337,3581,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
337,4155,0,1.0,1.0,0.0,1,3.0,1.0
337,4977,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
338,3654,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
340,3544,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
340,4563,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
340,5674,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
341,3796,0,1.0,1.0,0.0,1,3.0,1.0
341,4370,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
341,5104,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
344,8269,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
344,8270,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
344,8416,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
344,8570,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
344,8782,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
346,5227,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
347,2904,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
347,3586,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
347,3625,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
348,3422,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
348,3473,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
348,5458,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
348,5459,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
349,2974,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
349,3068,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
349,3655,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
349,4191,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
349,4727,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
349,5616,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
350,3189,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
351,4040,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
351,4392,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
352,4387,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
353,4399,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
353,4409,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
354,4203,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
354,4399,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
354,4409,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
354,4410,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
354,4564,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
355,3582,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
355,3598,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
355,4707,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
356,3582,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
356,3598,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
357,3181,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
357,3992,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
357,4148,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
357,4149,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
357,4160,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
358,3181,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
358,3992,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
358,4148,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
358,4149,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
358,4160,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
359,3181,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
359,3992,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
359,4148,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
359,4149,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
359,4160,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
361,3093,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
361,5223,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
361,5225,0,0.0,1.0,1.0,1,3.0,1.0
362,3253,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
362,3254,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
362,3537,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
363,3254,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
365,3243,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
365,4092,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
366,3339,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
367,4367,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
367,5505,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
368,4109,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
368,4263,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
368,4776,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
369,4963,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
369,5228,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
369,5365,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
369,5842,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
372,8173,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
372,8199,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
372,8437,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
372,8501,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
372,8670,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
372,8758,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
375,5224,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
376,6120,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
377,3243,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
377,4092,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
378,5135,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
379,3244,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
379,3245,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
380,8731,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
381,8644,0,1.0,1.0,0.0,1,3.0,1.0
382,3547,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
383,3132,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
383,3758,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
383,5072,0,1.0,1.0,0.0,1,3.0,1.0
383,5520,0,1.0,1.0,0.0,1,3.0,1.0
383,5522,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
384,5041,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
384,5116,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
384,5827,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
385,3191,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
385,3743,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
385,3847,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
385,4778,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
385,5037,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
385,5087,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
386,4138,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
386,5572,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
388,4105,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
388,4106,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
389,4106,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
390,4105,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
390,4107,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
391,5872,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
392,3704,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
394,2928,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
394,4929,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
395,5479,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
395,5483,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
396,4346,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
397,8709,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
398,3386,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
400,5111,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
401,8190,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
401,8412,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
402,4957,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
403,4958,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
406,226,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
407,75,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
407,452,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
408,185,0,0.0,1.0,1.0,1,3.0,1.0
408,305,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
408,556,0,0.0,1.0,1.0,1,3.0,1.0
410,421,0,1.0,1.0,0.0,1,3.0,1.0
411,408,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
412,447,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
412,448,0,0.0,1.0,1.0,1,3.0,1.0
422,353,0,0.0,1.0,1.0,1,3.0,1.0
424,97,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
424,293,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
426,332,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
429,356,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
433,37,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
435,437,0,0.0,1.0,1.0,1,3.0,1.0
438,583,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
439,343,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
441,31,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
442,355,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
447,5,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
447,6,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
447,111,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
447,531,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
447,532,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
450,457,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
453,583,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
456,233,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
458,301,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
458,399,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
458,435,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
461,409,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
469,460,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
470,544,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
471,591,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
472,217,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
477,284,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
477,310,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
